Date,Year,Month,State,Sector,number_of_employees,average_weekly_hours,average_hourly_earnings
2022-02-01,2022,Feb,Pennsylvania,manufacturing,559.2,40.6,29.56
2022-02-01,2022,Feb,Pennsylvania,retailtrade,600.2,,
2022-02-01,2022,Feb,Pennsylvania,totalnonfarm,5928.4,,
2022-02-01,2022,Feb,Pennsylvania,totalprivate,5250.9,34.0,29.13
2022-02-01,2022,Feb,Rhode Island,leisurehospitality,56.5,25.4,19.57
2022-02-01,2022,Feb,Rhode Island,manufacturing,39.9,38.6,28.77
2022-02-01,2022,Feb,Rhode Island,retailtrade,47.2,,
2022-02-01,2022,Feb,Rhode Island,totalnonfarm,492.5,,
2022-02-01,2022,Feb,Rhode Island,totalprivate,428.7,33.7,30.97
2022-02-01,2022,Feb,South Carolina,leisurehospitality,261.0,25.1,16.15
2022-02-01,2022,Feb,South Carolina,manufacturing,258.8,40.5,29.76
2022-02-01,2022,Feb,South Carolina,retailtrade,260.5,,
2022-02-01,2022,Feb,South Carolina,totalnonfarm,2222.7,,
2022-02-01,2022,Feb,South Carolina,totalprivate,1857.5,34.2,27.4
2022-02-01,2022,Feb,South Dakota,leisurehospitality,48.0,22.0,17.22
2022-02-01,2022,Feb,South Dakota,manufacturing,44.8,40.0,25.47
2022-02-01,2022,Feb,South Dakota,retailtrade,52.7,,
2022-02-01,2022,Feb,South Dakota,totalnonfarm,449.0,,
2022-02-01,2022,Feb,South Dakota,totalprivate,369.6,33.6,27.13
2022-02-01,2022,Feb,Tennessee,leisurehospitality,335.8,26.6,17.54
2022-02-01,2022,Feb,Tennessee,manufacturing,359.2,42.3,27.84
2022-02-01,2022,Feb,Tennessee,retailtrade,342.5,,
2022-02-01,2022,Feb,Tennessee,totalnonfarm,3212.6,,
2022-02-01,2022,Feb,Tennessee,totalprivate,2780.5,35.6,27.68
2022-02-01,2022,Feb,Texas,leisurehospitality,1377.6,27.9,16.73
2022-02-01,2022,Feb,Texas,manufacturing,906.2,43.1,31.47
2022-02-01,2022,Feb,Texas,retailtrade,1376.0,,
2022-02-01,2022,Feb,Texas,totalnonfarm,13224.8,,
2022-02-01,2022,Feb,Texas,totalprivate,11248.0,35.8,29.36
2022-02-01,2022,Feb,Utah,leisurehospitality,158.0,24.4,19.01
2022-02-01,2022,Feb,Utah,manufacturing,150.5,39.4,27.15
2022-02-01,2022,Feb,Utah,retailtrade,181.5,,
2022-02-01,2022,Feb,Utah,totalnonfarm,1659.7,,
2022-02-01,2022,Feb,Utah,totalprivate,1408.0,33.8,30.46
2022-02-01,2022,Feb,Vermont,leisurehospitality,32.2,25.0,20.72
2022-02-01,2022,Feb,Vermont,manufacturing,29.0,38.1,28.3
2022-02-01,2022,Feb,Vermont,retailtrade,34.8,,
2022-02-01,2022,Feb,Vermont,totalnonfarm,301.1,,
2022-02-01,2022,Feb,Vermont,totalprivate,248.0,33.4,29.6
2022-02-01,2022,Feb,Virginia,leisurehospitality,382.1,25.1,17.37
2022-02-01,2022,Feb,Virginia,manufacturing,241.7,40.4,28.6
2022-02-01,2022,Feb,Virginia,retailtrade,399.5,,
2022-02-01,2022,Feb,Virginia,totalnonfarm,4031.5,,
2022-02-01,2022,Feb,Virginia,totalprivate,3319.1,34.0,32.62
2022-02-01,2022,Feb,Washington,leisurehospitality,320.4,24.5,22.87
2022-02-01,2022,Feb,Washington,manufacturing,265.5,,36.44
2022-02-01,2022,Feb,Washington,retailtrade,341.3,,
2022-02-01,2022,Feb,Washington,totalnonfarm,3490.1,,
2022-02-01,2022,Feb,Washington,totalprivate,2929.8,34.8,37.21
2022-02-01,2022,Feb,West Virginia,leisurehospitality,70.0,26.3,13.73
2022-02-01,2022,Feb,West Virginia,manufacturing,45.7,40.0,26.21
2022-02-01,2022,Feb,West Virginia,retailtrade,78.8,,
2022-02-01,2022,Feb,West Virginia,totalnonfarm,695.7,,
2022-02-01,2022,Feb,West Virginia,totalprivate,546.9,35.8,26.2
2022-02-01,2022,Feb,Wisconsin,leisurehospitality,265.1,21.7,17.6
2022-02-01,2022,Feb,Wisconsin,manufacturing,477.8,39.3,28.44
2022-02-01,2022,Feb,Wisconsin,retailtrade,295.2,,
2022-02-01,2022,Feb,Wisconsin,totalnonfarm,2951.9,,
2022-02-01,2022,Feb,Wisconsin,totalprivate,2555.9,33.2,29.74
2022-02-01,2022,Feb,Wyoming,leisurehospitality,37.3,25.9,17.49
2022-02-01,2022,Feb,Wyoming,manufacturing,10.0,,
2022-02-01,2022,Feb,Wyoming,retailtrade,30.5,,
2022-02-01,2022,Feb,Wyoming,totalnonfarm,282.8,,
2022-02-01,2022,Feb,Wyoming,totalprivate,215.1,34.8,27.8
2022-03-01,2022,Mar,Alabama,leisurehospitality,196.6,26.0,15.54
2022-03-01,2022,Mar,Alabama,manufacturing,271.0,42.0,28.83
2022-03-01,2022,Mar,Alabama,retailtrade,237.5,,
2022-03-01,2022,Mar,Alabama,totalnonfarm,2093.6,,
2022-03-01,2022,Mar,Alabama,totalprivate,1705.4,34.9,28.11
2022-03-01,2022,Mar,Alaska,leisurehospitality,34.0,26.0,20.55
2022-03-01,2022,Mar,Alaska,manufacturing,12.1,36.9,27.3
2022-03-01,2022,Mar,Alaska,retailtrade,35.0,,
2022-03-01,2022,Mar,Alaska,totalnonfarm,318.0,,
2022-03-01,2022,Mar,Alaska,totalprivate,240.5,34.7,32.64
2022-03-01,2022,Mar,Arizona,leisurehospitality,330.2,25.9,20.7
2022-03-01,2022,Mar,Arizona,manufacturing,189.4,40.5,31.7
2022-03-01,2022,Mar,Arizona,retailtrade,349.4,,
2022-03-01,2022,Mar,Arizona,totalnonfarm,3074.0,,
2022-03-01,2022,Mar,Arizona,totalprivate,2664.5,35.2,29.61
2022-03-01,2022,Mar,Arkansas,leisurehospitality,120.4,25.6,15.6
2022-03-01,2022,Mar,Arkansas,manufacturing,161.1,41.5,23.9
2022-03-01,2022,Mar,Arkansas,retailtrade,144.5,,
2022-03-01,2022,Mar,Arkansas,totalnonfarm,1314.8,,
2022-03-01,2022,Mar,Arkansas,totalprivate,1107.6,34.7,25.54
2022-03-01,2022,Mar,California,leisurehospitality,1887.0,26.3,24.22
2022-03-01,2022,Mar,California,manufacturing,1283.8,39.6,36.14
2022-03-01,2022,Mar,California,retailtrade,1616.7,,
2022-03-01,2022,Mar,California,totalnonfarm,17553.9,,
2022-03-01,2022,Mar,California,totalprivate,15035.7,34.4,36.81
2022-03-01,2022,Mar,Colorado,leisurehospitality,334.0,26.0,22.3
2022-03-01,2022,Mar,Colorado,manufacturing,152.8,39.4,33.52
2022-03-01,2022,Mar,Colorado,retailtrade,274.4,,
2022-03-01,2022,Mar,Colorado,totalnonfarm,2845.8,,
2022-03-01,2022,Mar,Colorado,totalprivate,2399.7,32.9,33.72
2022-03-01,2022,Mar,Connecticut,leisurehospitality,146.8,25.7,21.17
2022-03-01,2022,Mar,Connecticut,manufacturing,156.2,39.9,35.89
2022-03-01,2022,Mar,Connecticut,retailtrade,168.6,,
2022-03-01,2022,Mar,Connecticut,totalnonfarm,1664.1,,
2022-03-01,2022,Mar,Connecticut,totalprivate,1437.2,33.9,34.14
2022-03-01,2022,Mar,DC,leisurehospitality,64.0,28.3,26.91
2022-03-01,2022,Mar,DC,manufacturing,1.1,,
2022-03-01,2022,Mar,DC,retailtrade,20.7,,
2022-03-01,2022,Mar,DC,totalnonfarm,757.8,,
2022-03-01,2022,Mar,DC,totalprivate,518.5,35.2,50.52
2022-03-01,2022,Mar,Delaware,leisurehospitality,49.9,22.8,18.29
2022-03-01,2022,Mar,Delaware,manufacturing,25.8,34.2,30.04
2022-03-01,2022,Mar,Delaware,retailtrade,50.4,,
2022-03-01,2022,Mar,Delaware,totalnonfarm,465.4,,
2022-03-01,2022,Mar,Delaware,totalprivate,399.6,32.9,29.5
2022-03-01,2022,Mar,Florida,leisurehospitality,1217.0,29.0,19.83
2022-03-01,2022,Mar,Florida,manufacturing,405.0,40.9,31.0
2022-03-01,2022,Mar,Florida,retailtrade,1122.8,,
2022-03-01,2022,Mar,Florida,totalnonfarm,9300.5,,
2022-03-01,2022,Mar,Florida,totalprivate,8214.9,34.5,29.04
2022-03-01,2022,Mar,Georgia,leisurehospitality,474.1,26.9,16.73
2022-03-01,2022,Mar,Georgia,manufacturing,412.9,40.4,27.66
2022-03-01,2022,Mar,Georgia,retailtrade,515.5,,
2022-03-01,2022,Mar,Georgia,totalnonfarm,4758.4,,
2022-03-01,2022,Mar,Georgia,totalprivate,4086.9,34.6,29.16
2022-03-01,2022,Mar,Hawaii,leisurehospitality,107.9,28.2,23.85
2022-03-01,2022,Mar,Hawaii,manufacturing,12.5,38.2,28.22
2022-03-01,2022,Mar,Hawaii,retailtrade,64.7,,
2022-03-01,2022,Mar,Hawaii,totalnonfarm,610.4,,
2022-03-01,2022,Mar,Hawaii,totalprivate,490.7,32.7,32.84
2022-03-01,2022,Mar,Idaho,leisurehospitality,88.7,22.4,16.9
2022-03-01,2022,Mar,Idaho,manufacturing,74.2,38.6,24.85
2022-03-01,2022,Mar,Idaho,retailtrade,93.0,,
2022-03-01,2022,Mar,Idaho,totalnonfarm,823.4,,
2022-03-01,2022,Mar,Idaho,totalprivate,698.2,33.2,27.39
2022-03-01,2022,Mar,Illinois,leisurehospitality,555.4,25.1,20.33
2022-03-01,2022,Mar,Illinois,manufacturing,567.1,40.7,29.69
2022-03-01,2022,Mar,Illinois,retailtrade,577.5,,
2022-03-01,2022,Mar,Illinois,totalnonfarm,5991.4,,
2022-03-01,2022,Mar,Illinois,totalprivate,5204.5,34.2,32.38
2022-03-01,2022,Mar,Indiana,leisurehospitality,300.9,24.6,16.7
2022-03-01,2022,Mar,Indiana,manufacturing,538.7,42.3,28.05
2022-03-01,2022,Mar,Indiana,retailtrade,317.7,,
2022-03-01,2022,Mar,Indiana,totalnonfarm,3168.8,,
2022-03-01,2022,Mar,Indiana,totalprivate,2762.5,35.5,28.59
2022-03-01,2022,Mar,Iowa,leisurehospitality,136.5,22.0,17.84
2022-03-01,2022,Mar,Iowa,manufacturing,222.2,40.2,27.1
2022-03-01,2022,Mar,Iowa,retailtrade,176.7,,
2022-03-01,2022,Mar,Iowa,totalnonfarm,1566.1,,
2022-03-01,2022,Mar,Iowa,totalprivate,1310.8,33.9,27.77
2022-03-01,2022,Mar,Kansas,leisurehospitality,125.8,24.7,15.44
2022-03-01,2022,Mar,Kansas,manufacturing,167.2,41.0,26.56
2022-03-01,2022,Mar,Kansas,retailtrade,141.2,,
2022-03-01,2022,Mar,Kansas,totalnonfarm,1403.6,,
2022-03-01,2022,Mar,Kansas,totalprivate,1154.1,34.2,28.46
2022-03-01,2022,Mar,Kentucky,leisurehospitality,194.5,26.4,16.11
2022-03-01,2022,Mar,Kentucky,manufacturing,247.0,40.5,27.6
2022-03-01,2022,Mar,Kentucky,retailtrade,207.6,,
2022-03-01,2022,Mar,Kentucky,totalnonfarm,1949.8,,
2022-03-01,2022,Mar,Kentucky,totalprivate,1651.9,34.4,26.64
2022-03-01,2022,Mar,Louisiana,leisurehospitality,210.5,27.3,16.14
2022-03-01,2022,Mar,Louisiana,manufacturing,132.4,43.4,28.49
2022-03-01,2022,Mar,Louisiana,retailtrade,222.0,,
2022-03-01,2022,Mar,Louisiana,totalnonfarm,1913.2,,
2022-03-01,2022,Mar,Louisiana,totalprivate,1603.9,35.7,26.89
2022-03-01,2022,Mar,Maine,leisurehospitality,65.5,26.4,20.97
2022-03-01,2022,Mar,Maine,manufacturing,54.3,41.2,26.54
2022-03-01,2022,Mar,Maine,retailtrade,80.9,,
2022-03-01,2022,Mar,Maine,totalnonfarm,635.2,,
2022-03-01,2022,Mar,Maine,totalprivate,537.7,34.1,28.5
2022-03-01,2022,Mar,Maryland,leisurehospitality,249.6,24.7,19.98
2022-03-01,2022,Mar,Maryland,manufacturing,109.8,39.1,30.15
2022-03-01,2022,Mar,Maryland,retailtrade,271.5,,
2022-03-01,2022,Mar,Maryland,totalnonfarm,2717.1,,
2022-03-01,2022,Mar,Maryland,totalprivate,2208.6,33.6,34.39
2022-03-01,2022,Mar,Massachusetts,leisurehospitality,340.0,24.9,23.01
2022-03-01,2022,Mar,Massachusetts,manufacturing,238.3,40.0,33.61
2022-03-01,2022,Mar,Massachusetts,retailtrade,333.8,,
2022-03-01,2022,Mar,Massachusetts,totalnonfarm,3648.7,,
2022-03-01,2022,Mar,Massachusetts,totalprivate,3201.2,33.6,38.73
2022-03-01,2022,Mar,Michigan,leisurehospitality,398.2,24.3,17.81
2022-03-01,2022,Mar,Michigan,manufacturing,605.9,41.3,30.06
2022-03-01,2022,Mar,Michigan,retailtrade,458.6,,
2022-03-01,2022,Mar,Michigan,totalnonfarm,4344.9,,
2022-03-01,2022,Mar,Michigan,totalprivate,3763.1,34.7,29.86
2022-03-01,2022,Mar,Minnesota,leisurehospitality,250.6,22.4,19.55
2022-03-01,2022,Mar,Minnesota,manufacturing,321.5,39.7,32.16
2022-03-01,2022,Mar,Minnesota,retailtrade,282.2,,
2022-03-01,2022,Mar,Minnesota,totalnonfarm,2911.2,,
2022-03-01,2022,Mar,Minnesota,totalprivate,2505.1,33.9,33.64
2022-03-01,2022,Mar,Mississippi,leisurehospitality,131.1,27.2,14.84
2022-03-01,2022,Mar,Mississippi,manufacturing,148.1,39.9,23.56
2022-03-01,2022,Mar,Mississippi,retailtrade,138.9,,
2022-03-01,2022,Mar,Mississippi,totalnonfarm,1160.8,,
2022-03-01,2022,Mar,Mississippi,totalprivate,928.5,34.5,23.63
2022-03-01,2022,Mar,Missouri,leisurehospitality,293.4,25.1,17.85
2022-03-01,2022,Mar,Missouri,manufacturing,279.3,39.7,29.26
2022-03-01,2022,Mar,Missouri,retailtrade,305.7,,
2022-03-01,2022,Mar,Missouri,totalnonfarm,2904.8,,
2022-03-01,2022,Mar,Missouri,totalprivate,2482.8,33.4,28.28
2022-03-01,2022,Mar,Montana,leisurehospitality,70.0,23.5,17.24
2022-03-01,2022,Mar,Montana,manufacturing,22.1,,
2022-03-01,2022,Mar,Montana,retailtrade,61.8,,
2022-03-01,2022,Mar,Montana,totalnonfarm,506.9,,
2022-03-01,2022,Mar,Montana,totalprivate,416.2,32.3,27.24
2022-03-01,2022,Mar,Nebraska,leisurehospitality,91.3,23.2,16.84
2022-03-01,2022,Mar,Nebraska,manufacturing,102.5,37.6,27.94
2022-03-01,2022,Mar,Nebraska,retailtrade,106.0,,
2022-03-01,2022,Mar,Nebraska,totalnonfarm,1021.9,,
2022-03-01,2022,Mar,Nebraska,totalprivate,852.1,33.0,29.32
2022-03-01,2022,Mar,Nevada,leisurehospitality,329.7,30.8,20.87
2022-03-01,2022,Mar,Nevada,manufacturing,65.1,,
2022-03-01,2022,Mar,Nevada,retailtrade,153.9,,
2022-03-01,2022,Mar,Nevada,totalnonfarm,1468.6,,
2022-03-01,2022,Mar,Nevada,totalprivate,1306.3,34.9,28.01
2022-03-01,2022,Mar,New Hampshire,leisurehospitality,69.9,24.5,20.14
2022-03-01,2022,Mar,New Hampshire,manufacturing,70.2,40.3,31.03
2022-03-01,2022,Mar,New Hampshire,retailtrade,89.1,,
2022-03-01,2022,Mar,New Hampshire,totalnonfarm,682.0,,
2022-03-01,2022,Mar,New Hampshire,totalprivate,595.7,33.7,32.51
2022-03-01,2022,Mar,New Jersey,leisurehospitality,371.9,25.6,19.7
2022-03-01,2022,Mar,New Jersey,manufacturing,248.8,38.0,34.91
2022-03-01,2022,Mar,New Jersey,retailtrade,433.7,,
2022-03-01,2022,Mar,New Jersey,totalnonfarm,4222.3,,
2022-03-01,2022,Mar,New Jersey,totalprivate,3624.7,33.8,33.55
2022-03-01,2022,Mar,New Mexico,leisurehospitality,93.4,26.8,16.8
2022-03-01,2022,Mar,New Mexico,manufacturing,28.8,,
2022-03-01,2022,Mar,New Mexico,retailtrade,92.7,,
2022-03-01,2022,Mar,New Mexico,totalnonfarm,842.0,,
2022-03-01,2022,Mar,New Mexico,totalprivate,663.0,33.4,26.35
2022-03-01,2022,Mar,New York,leisurehospitality,844.9,26.3,23.88
2022-03-01,2022,Mar,New York,manufacturing,422.0,39.0,31.65
2022-03-01,2022,Mar,New York,retailtrade,853.6,,
2022-03-01,2022,Mar,New York,totalnonfarm,9432.5,,
2022-03-01,2022,Mar,New York,totalprivate,7995.1,33.0,35.52
2022-03-01,2022,Mar,North Carolina,leisurehospitality,492.1,25.1,17.46
2022-03-01,2022,Mar,North Carolina,manufacturing,472.6,40.9,26.8
2022-03-01,2022,Mar,North Carolina,retailtrade,519.9,,
2022-03-01,2022,Mar,North Carolina,totalnonfarm,4766.0,,
2022-03-01,2022,Mar,North Carolina,totalprivate,4046.2,34.6,29.57
2022-03-01,2022,Mar,North Dakota,leisurehospitality,38.7,23.2,17.45
2022-03-01,2022,Mar,North Dakota,manufacturing,27.0,39.2,28.19
2022-03-01,2022,Mar,North Dakota,retailtrade,45.0,,
2022-03-01,2022,Mar,North Dakota,totalnonfarm,425.1,,
2022-03-01,2022,Mar,North Dakota,totalprivate,343.5,34.0,30.02
2022-03-01,2022,Mar,Ohio,leisurehospitality,535.0,23.8,17.13
2022-03-01,2022,Mar,Ohio,manufacturing,680.1,41.0,29.11
2022-03-01,2022,Mar,Ohio,retailtrade,547.7,,
2022-03-01,2022,Mar,Ohio,totalnonfarm,5504.7,,
2022-03-01,2022,Mar,Ohio,totalprivate,4743.6,34.6,28.52
2022-03-01,2022,Mar,Oklahoma,leisurehospitality,169.8,25.8,15.27
2022-03-01,2022,Mar,Oklahoma,manufacturing,132.1,41.3,28.38
2022-03-01,2022,Mar,Oklahoma,retailtrade,184.6,,
2022-03-01,2022,Mar,Oklahoma,totalnonfarm,1685.0,,
2022-03-01,2022,Mar,Oklahoma,totalprivate,1336.5,34.8,26.19
2022-03-01,2022,Mar,Oregon,leisurehospitality,195.8,24.3,20.72
2022-03-01,2022,Mar,Oregon,manufacturing,191.4,38.6,29.53
2022-03-01,2022,Mar,Oregon,retailtrade,211.7,,
2022-03-01,2022,Mar,Oregon,totalnonfarm,1935.0,,
2022-03-01,2022,Mar,Oregon,totalprivate,1645.3,34.0,31.43
2022-03-01,2022,Mar,Pennsylvania,leisurehospitality,529.0,23.3,18.02
2022-03-01,2022,Mar,Pennsylvania,manufacturing,561.3,40.3,29.86
2022-03-01,2022,Mar,Pennsylvania,retailtrade,598.9,,
2022-03-01,2022,Mar,Pennsylvania,totalnonfarm,5947.4,,
2022-03-01,2022,Mar,Pennsylvania,totalprivate,5270.6,33.9,29.32
2022-03-01,2022,Mar,Rhode Island,leisurehospitality,57.1,25.6,19.75
2022-03-01,2022,Mar,Rhode Island,manufacturing,40.1,38.3,28.6
2022-03-01,2022,Mar,Rhode Island,retailtrade,47.3,,
2022-03-01,2022,Mar,Rhode Island,totalnonfarm,493.7,,
2022-03-01,2022,Mar,Rhode Island,totalprivate,430.0,33.5,30.93
2022-03-01,2022,Mar,South Carolina,leisurehospitality,260.9,25.4,16.65
2022-03-01,2022,Mar,South Carolina,manufacturing,260.1,40.4,30.09
2022-03-01,2022,Mar,South Carolina,retailtrade,259.5,,
2022-03-01,2022,Mar,South Carolina,totalnonfarm,2220.5,,
2022-03-01,2022,Mar,South Carolina,totalprivate,1854.9,34.0,27.57
2022-03-01,2022,Mar,South Dakota,leisurehospitality,48.2,21.8,17.47
2022-03-01,2022,Mar,South Dakota,manufacturing,44.9,40.0,25.13
2022-03-01,2022,Mar,South Dakota,retailtrade,53.0,,
2022-03-01,2022,Mar,South Dakota,totalnonfarm,450.4,,
2022-03-01,2022,Mar,South Dakota,totalprivate,371.0,33.3,26.96
2022-03-01,2022,Mar,Tennessee,leisurehospitality,335.8,26.8,17.61
2022-03-01,2022,Mar,Tennessee,manufacturing,360.9,42.8,27.56
2022-03-01,2022,Mar,Tennessee,retailtrade,342.2,,
2022-03-01,2022,Mar,Tennessee,totalnonfarm,3217.6,,
2022-03-01,2022,Mar,Tennessee,totalprivate,2785.2,35.5,27.65
2022-03-01,2022,Mar,Texas,leisurehospitality,1382.3,28.3,16.85
2022-03-01,2022,Mar,Texas,manufacturing,912.1,42.2,32.09
2022-03-01,2022,Mar,Texas,retailtrade,1376.6,,
2022-03-01,2022,Mar,Texas,totalnonfarm,13277.3,,
2022-03-01,2022,Mar,Texas,totalprivate,11298.3,35.8,29.37
2022-03-01,2022,Mar,Utah,leisurehospitality,159.6,24.3,19.35
2022-03-01,2022,Mar,Utah,manufacturing,150.9,38.4,28.0
2022-03-01,2022,Mar,Utah,retailtrade,182.1,,
2022-03-01,2022,Mar,Utah,totalnonfarm,1665.3,,
2022-03-01,2022,Mar,Utah,totalprivate,1414.0,33.5,30.8
2022-03-01,2022,Mar,Vermont,leisurehospitality,32.6,24.6,20.94
2022-03-01,2022,Mar,Vermont,manufacturing,29.0,38.2,28.96
2022-03-01,2022,Mar,Vermont,retailtrade,34.9,,
2022-03-01,2022,Mar,Vermont,totalnonfarm,302.3,,
2022-03-01,2022,Mar,Vermont,totalprivate,248.7,33.1,29.69
2022-03-01,2022,Mar,Virginia,leisurehospitality,382.7,25.2,17.49
2022-03-01,2022,Mar,Virginia,manufacturing,243.8,40.4,28.79
2022-03-01,2022,Mar,Virginia,retailtrade,398.7,,
2022-03-01,2022,Mar,Virginia,totalnonfarm,4034.6,,
2022-03-01,2022,Mar,Virginia,totalprivate,3322.4,33.9,32.62
2022-03-01,2022,Mar,Washington,leisurehospitality,321.8,24.8,23.06
2022-03-01,2022,Mar,Washington,manufacturing,266.3,,36.64
2022-03-01,2022,Mar,Washington,retailtrade,340.5,,
2022-03-01,2022,Mar,Washington,totalnonfarm,3499.5,,
2022-03-01,2022,Mar,Washington,totalprivate,2939.6,34.7,37.05
2022-03-01,2022,Mar,West Virginia,leisurehospitality,70.1,26.5,13.7
2022-03-01,2022,Mar,West Virginia,manufacturing,46.0,40.3,25.49
2022-03-01,2022,Mar,West Virginia,retailtrade,78.7,,
2022-03-01,2022,Mar,West Virginia,totalnonfarm,696.1,,
2022-03-01,2022,Mar,West Virginia,totalprivate,547.5,35.4,26.15
2022-03-01,2022,Mar,Wisconsin,leisurehospitality,266.2,21.9,17.7
2022-03-01,2022,Mar,Wisconsin,manufacturing,478.6,39.4,28.38
2022-03-01,2022,Mar,Wisconsin,retailtrade,294.4,,
2022-03-01,2022,Mar,Wisconsin,totalnonfarm,2957.8,,
2022-03-01,2022,Mar,Wisconsin,totalprivate,2560.8,33.2,29.7
2022-03-01,2022,Mar,Wyoming,leisurehospitality,37.5,25.9,17.37
2022-03-01,2022,Mar,Wyoming,manufacturing,10.1,,
2022-03-01,2022,Mar,Wyoming,retailtrade,30.5,,
2022-03-01,2022,Mar,Wyoming,totalnonfarm,283.3,,
2022-03-01,2022,Mar,Wyoming,totalprivate,215.6,34.5,28.12
2022-04-01,2022,Apr,Alabama,leisurehospitality,197.0,26.5,15.61
2022-04-01,2022,Apr,Alabama,manufacturing,272.4,41.7,29.27
2022-04-01,2022,Apr,Alabama,retailtrade,237.3,,
2022-04-01,2022,Apr,Alabama,totalnonfarm,2101.0,,
2022-04-01,2022,Apr,Alabama,totalprivate,1711.7,35.1,28.36
2022-04-01,2022,Apr,Alaska,leisurehospitality,34.1,26.3,20.68
2022-04-01,2022,Apr,Alaska,manufacturing,12.4,34.0,27.69
2022-04-01,2022,Apr,Alaska,retailtrade,35.1,,
2022-04-01,2022,Apr,Alaska,totalnonfarm,317.8,,
2022-04-01,2022,Apr,Alaska,totalprivate,241.0,35.0,33.02
2022-04-01,2022,Apr,Arizona,leisurehospitality,333.2,25.4,21.06
2022-04-01,2022,Apr,Arizona,manufacturing,191.1,40.0,32.36
2022-04-01,2022,Apr,Arizona,retailtrade,349.9,,
2022-04-01,2022,Apr,Arizona,totalnonfarm,3095.3,,
2022-04-01,2022,Apr,Arizona,totalprivate,2685.1,35.1,30.02
2022-04-01,2022,Apr,Arkansas,leisurehospitality,121.0,25.5,15.86
2022-04-01,2022,Apr,Arkansas,manufacturing,161.8,41.1,24.04
2022-04-01,2022,Apr,Arkansas,retailtrade,144.1,,
2022-04-01,2022,Apr,Arkansas,totalnonfarm,1318.3,,
2022-04-01,2022,Apr,Arkansas,totalprivate,1110.4,34.7,25.41
2022-04-01,2022,Apr,California,leisurehospitality,1904.7,26.5,24.09
2022-04-01,2022,Apr,California,manufacturing,1289.7,39.1,36.67
2022-04-01,2022,Apr,California,retailtrade,1622.7,,
2022-04-01,2022,Apr,California,totalnonfarm,17613.3,,
2022-04-01,2022,Apr,California,totalprivate,15089.5,34.4,37.1
2022-04-01,2022,Apr,Colorado,leisurehospitality,337.3,25.5,22.27
2022-04-01,2022,Apr,Colorado,manufacturing,153.0,39.7,35.05
2022-04-01,2022,Apr,Colorado,retailtrade,276.1,,
2022-04-01,2022,Apr,Colorado,totalnonfarm,2866.8,,
2022-04-01,2022,Apr,Colorado,totalprivate,2419.8,33.3,34.24
2022-04-01,2022,Apr,Connecticut,leisurehospitality,148.2,26.0,21.13
2022-04-01,2022,Apr,Connecticut,manufacturing,156.8,39.2,35.77
2022-04-01,2022,Apr,Connecticut,retailtrade,169.7,,
2022-04-01,2022,Apr,Connecticut,totalnonfarm,1668.9,,
2022-04-01,2022,Apr,Connecticut,totalprivate,1442.2,33.8,34.33
2022-04-01,2022,Apr,DC,leisurehospitality,65.9,28.4,26.86
2022-04-01,2022,Apr,DC,manufacturing,1.0,,
2022-04-01,2022,Apr,DC,retailtrade,20.7,,
2022-04-01,2022,Apr,DC,totalnonfarm,757.7,,
2022-04-01,2022,Apr,DC,totalprivate,520.5,35.5,50.61
2022-04-01,2022,Apr,Delaware,leisurehospitality,50.0,23.5,18.28
2022-04-01,2022,Apr,Delaware,manufacturing,25.8,33.3,30.72
2022-04-01,2022,Apr,Delaware,retailtrade,50.4,,
2022-04-01,2022,Apr,Delaware,totalnonfarm,468.9,,
2022-04-01,2022,Apr,Delaware,totalprivate,402.5,32.9,29.78
2022-04-01,2022,Apr,Florida,leisurehospitality,1233.6,28.4,19.74
2022-04-01,2022,Apr,Florida,manufacturing,407.3,40.2,31.49
2022-04-01,2022,Apr,Florida,retailtrade,1131.1,,
2022-04-01,2022,Apr,Florida,totalnonfarm,9373.4,,
2022-04-01,2022,Apr,Florida,totalprivate,8287.0,34.6,28.94
2022-04-01,2022,Apr,Georgia,leisurehospitality,479.2,27.2,17.32
2022-04-01,2022,Apr,Georgia,manufacturing,414.1,39.9,27.53
2022-04-01,2022,Apr,Georgia,retailtrade,517.4,,
2022-04-01,2022,Apr,Georgia,totalnonfarm,4789.7,,
2022-04-01,2022,Apr,Georgia,totalprivate,4115.6,34.6,29.24
2022-04-01,2022,Apr,Hawaii,leisurehospitality,110.0,29.0,24.06
2022-04-01,2022,Apr,Hawaii,manufacturing,12.6,37.5,28.67
2022-04-01,2022,Apr,Hawaii,retailtrade,65.0,,
2022-04-01,2022,Apr,Hawaii,totalnonfarm,613.6,,
2022-04-01,2022,Apr,Hawaii,totalprivate,493.8,33.2,33.24
2022-04-01,2022,Apr,Idaho,leisurehospitality,88.6,21.8,16.71
2022-04-01,2022,Apr,Idaho,manufacturing,74.1,38.4,24.25
2022-04-01,2022,Apr,Idaho,retailtrade,93.2,,
2022-04-01,2022,Apr,Idaho,totalnonfarm,821.6,,
2022-04-01,2022,Apr,Idaho,totalprivate,696.1,33.1,27.51
2022-04-01,2022,Apr,Illinois,leisurehospitality,558.4,24.7,20.66
2022-04-01,2022,Apr,Illinois,manufacturing,569.7,39.9,30.43
2022-04-01,2022,Apr,Illinois,retailtrade,578.3,,
2022-04-01,2022,Apr,Illinois,totalnonfarm,6006.6,,
2022-04-01,2022,Apr,Illinois,totalprivate,5219.9,34.0,32.72
