Date,State,Sector,employment,employment-population ratio,labor force,labor force participation rate,unemployment,unemployment rate
2021-02-01,Illinois,aggregate,5843044.0,58.0,6284695.0,62.4,441651.0,7.0
2021-02-01,Indiana,aggregate,3186718.0,60.1,3337521.0,63.0,150803.0,4.5
2021-02-01,Iowa,aggregate,1590521.0,63.7,1661081.0,66.5,70560.0,4.2
2021-02-01,Jersey,new,4298598.0,58.2,4638396.0,62.8,339798.0,7.3
2021-02-01,Kansas,aggregate,1442468.0,64.1,1500180.0,66.7,57712.0,3.8
2021-02-01,Kentucky,aggregate,1911268.0,54.3,2003350.0,56.9,92082.0,4.6
2021-02-01,Louisiana,aggregate,1911813.0,53.6,2050606.0,57.5,138793.0,6.8
2021-02-01,Maine,aggregate,652014.0,57.4,684620.0,60.3,32606.0,4.8
2021-02-01,Maryland,aggregate,2967833.0,61.0,3163334.0,65.0,195501.0,6.2
2021-02-01,Massachusetts,aggregate,3480428.0,60.7,3718173.0,64.9,237745.0,6.4
2021-02-01,Michigan,aggregate,4448738.0,55.3,4743894.0,59.0,295156.0,6.2
2021-02-01,Minnesota,aggregate,2917539.0,65.0,3047205.0,67.9,129666.0,4.3
2021-02-01,Mississippi,aggregate,1177241.0,51.7,1256982.0,55.2,79741.0,6.3
2021-02-01,Missouri,aggregate,2885574.0,59.7,3031954.0,62.7,146380.0,4.8
2021-02-01,Montana,aggregate,522336.0,59.7,543423.0,62.2,21087.0,3.9
2021-02-01,Nebraska,aggregate,1008616.0,67.1,1039081.0,69.1,30465.0,2.9
2021-02-01,Nevada,aggregate,1376654.0,55.5,1503860.0,60.6,127206.0,8.5
2021-02-01,NewHampshire,aggregate,722417.0,63.2,753698.0,65.9,31281.0,4.2
2021-02-01,NewMexico,aggregate,857975.0,51.4,934500.0,56.0,76525.0,8.2
2021-02-01,NewYork,aggregate,8720907.0,54.2,9517909.0,59.2,797002.0,8.4
2021-02-01,NorthCarolina,aggregate,4595077.0,55.6,4866819.0,58.9,271742.0,5.6
2021-02-01,NorthDakota,aggregate,390911.0,65.8,406880.0,68.5,15969.0,3.9
2021-02-01,Ohio,aggregate,5370322.0,57.7,5718002.0,61.5,347680.0,6.1
2021-02-01,Oklahoma,aggregate,1765096.0,58.0,1856200.0,61.0,91104.0,4.9
2021-02-01,Oregon,aggregate,2005161.0,58.2,2138770.0,62.1,133609.0,6.2
2021-02-01,Pennsylvania,aggregate,6003911.0,57.4,6460642.0,61.8,456731.0,7.1
2021-02-01,RhodeIsland,aggregate,534615.0,59.6,571282.0,63.7,36667.0,6.4
2021-02-01,SouthCarolina,aggregate,2251647.0,55.1,2356167.0,57.7,104520.0,4.4
2021-02-01,SouthDakota,aggregate,453922.0,66.9,467073.0,68.9,13151.0,2.8
2021-02-01,Tennessee,aggregate,3136552.0,57.3,3310082.0,60.5,173530.0,5.2
2021-02-01,Texas,aggregate,13230940.0,59.2,14168325.0,63.4,937385.0,6.6
2021-02-01,Utah,aggregate,1615147.0,65.8,1669515.0,68.0,54368.0,3.3
2021-02-01,Vermont,aggregate,318005.0,59.2,332845.0,62.0,14840.0,4.5
2021-02-01,Virginia,aggregate,4093263.0,60.5,4293346.0,63.4,200083.0,4.7
2021-02-01,Washington,aggregate,3614849.0,59.0,3853046.0,62.8,238197.0,6.2
2021-02-01,WestVirginia,aggregate,724610.0,50.3,771050.0,53.6,46440.0,6.0
2021-02-01,Wisconsin,aggregate,2971696.0,63.3,3111012.0,66.2,139316.0,4.5
2021-02-01,Wyoming,aggregate,275316.0,60.9,290669.0,64.3,15353.0,5.3
2021-03-01,Alabama,aggregate,2158489.0,54.4,2242382.0,56.5,83893.0,3.7
2021-03-01,Alaska,aggregate,324143.0,59.5,348693.0,64.0,24550.0,7.0
2021-03-01,Arizona,aggregate,3308449.0,57.8,3520905.0,61.5,212456.0,6.0
2021-03-01,Arkansas,aggregate,1267029.0,54.0,1329254.0,56.6,62225.0,4.7
2021-03-01,California,aggregate,17215261.0,55.5,18809337.0,60.6,1594076.0,8.5
2021-03-01,Colorado,aggregate,2931228.0,63.6,3125104.0,67.8,193876.0,6.2
2021-03-01,Connecticut,aggregate,1677999.0,57.5,1807630.0,62.0,129631.0,7.2
2021-03-01,DC,aggregate,347555.0,63.7,373631.0,68.5,26076.0,7.0
2021-03-01,Delaware,aggregate,464611.0,57.9,493920.0,61.6,29309.0,5.9
2021-03-01,Florida,aggregate,9613382.0,54.5,10157355.0,57.6,543973.0,5.4
2021-03-01,Georgia,aggregate,4927679.0,59.1,5158481.0,61.9,230802.0,4.5
2021-03-01,Hawaii,aggregate,619098.0,55.0,676136.0,60.1,57038.0,8.4
2021-03-01,Idaho,aggregate,883250.0,60.8,920205.0,63.3,36955.0,4.0
2021-03-01,Illinois,aggregate,5864986.0,58.2,6296014.0,62.5,431028.0,6.8
2021-03-01,Indiana,aggregate,3189806.0,60.2,3336132.0,62.9,146326.0,4.4
2021-03-01,Iowa,aggregate,1594478.0,63.8,1666354.0,66.7,71876.0,4.3
2021-03-01,Jersey,new,4309563.0,58.4,4646101.0,62.9,336538.0,7.2
2021-03-01,Kansas,aggregate,1444171.0,64.2,1499970.0,66.7,55799.0,3.7
2021-03-01,Kentucky,aggregate,1915426.0,54.4,2007079.0,57.0,91653.0,4.6
2021-03-01,Louisiana,aggregate,1917668.0,53.7,2052658.0,57.5,134990.0,6.6
2021-03-01,Maine,aggregate,653797.0,57.5,688020.0,60.6,34223.0,5.0
2021-03-01,Maryland,aggregate,2971667.0,61.1,3163496.0,65.0,191829.0,6.1
2021-03-01,Massachusetts,aggregate,3492482.0,60.9,3718778.0,64.9,226296.0,6.1
2021-03-01,Michigan,aggregate,4448478.0,55.3,4739220.0,58.9,290742.0,6.1
2021-03-01,Minnesota,aggregate,2915425.0,65.0,3039983.0,67.7,124558.0,4.1
2021-03-01,Mississippi,aggregate,1179325.0,51.8,1257653.0,55.3,78328.0,6.2
2021-03-01,Missouri,aggregate,2888997.0,59.7,3033836.0,62.7,144839.0,4.8
2021-03-01,Montana,aggregate,523745.0,59.8,544304.0,62.1,20559.0,3.8
2021-03-01,Nebraska,aggregate,1009553.0,67.1,1039843.0,69.1,30290.0,2.9
2021-03-01,Nevada,aggregate,1382857.0,55.7,1502757.0,60.5,119900.0,8.0
2021-03-01,NewHampshire,aggregate,723022.0,63.2,753353.0,65.8,30331.0,4.0
2021-03-01,NewMexico,aggregate,860757.0,51.6,935263.0,56.1,74506.0,8.0
2021-03-01,NewYork,aggregate,8749166.0,54.4,9522634.0,59.2,773468.0,8.1
2021-03-01,NorthCarolina,aggregate,4603503.0,55.7,4870499.0,58.9,266996.0,5.5
2021-03-01,NorthDakota,aggregate,391873.0,66.0,407033.0,68.5,15160.0,3.7
2021-03-01,Ohio,aggregate,5376073.0,57.8,5719431.0,61.5,343358.0,6.0
2021-03-01,Oklahoma,aggregate,1768922.0,58.1,1857933.0,61.0,89011.0,4.8
2021-03-01,Oregon,aggregate,2011212.0,58.3,2142687.0,62.2,131475.0,6.1
2021-03-01,Pennsylvania,aggregate,6011059.0,57.5,6449029.0,61.7,437970.0,6.8
2021-03-01,RhodeIsland,aggregate,536234.0,59.8,572176.0,63.8,35942.0,6.3
2021-03-01,SouthCarolina,aggregate,2256609.0,55.2,2357913.0,57.7,101304.0,4.3
2021-03-01,SouthDakota,aggregate,454720.0,67.0,467753.0,68.9,13033.0,2.8
2021-03-01,Tennessee,aggregate,3136783.0,57.3,3306719.0,60.4,169936.0,5.1
2021-03-01,Texas,aggregate,13281553.0,59.4,14195701.0,63.4,914148.0,6.4
2021-03-01,Utah,aggregate,1620444.0,65.9,1672505.0,68.0,52061.0,3.1
2021-03-01,Vermont,aggregate,319067.0,59.4,333844.0,62.1,14777.0,4.4
2021-03-01,Virginia,aggregate,4104259.0,60.6,4299295.0,63.5,195036.0,4.5
2021-03-01,Washington,aggregate,3630372.0,59.2,3859556.0,62.9,229184.0,5.9
2021-03-01,WestVirginia,aggregate,726356.0,50.5,771926.0,53.6,45570.0,5.9
2021-03-01,Wisconsin,aggregate,2977097.0,63.4,3112037.0,66.3,134940.0,4.3
2021-03-01,Wyoming,aggregate,275375.0,60.9,290420.0,64.2,15045.0,5.2
2021-04-01,Alabama,aggregate,2160750.0,54.4,2242763.0,56.5,82013.0,3.7
2021-04-01,Alaska,aggregate,324916.0,59.7,349574.0,64.2,24658.0,7.1
2021-04-01,Arizona,aggregate,3320977.0,57.9,3526591.0,61.5,205614.0,5.8
2021-04-01,Arkansas,aggregate,1269801.0,54.0,1330351.0,56.6,60550.0,4.6
2021-04-01,California,aggregate,17314299.0,55.8,18891976.0,60.9,1577677.0,8.4
2021-04-01,Colorado,aggregate,2943105.0,63.8,3136973.0,68.0,193868.0,6.2
2021-04-01,Connecticut,aggregate,1678315.0,57.5,1808696.0,61.9,130381.0,7.2
2021-04-01,DC,aggregate,348725.0,63.9,375023.0,68.7,26298.0,7.0
2021-04-01,Delaware,aggregate,465700.0,58.0,495060.0,61.7,29360.0,5.9
2021-04-01,Florida,aggregate,9673153.0,54.8,10202419.0,57.8,529266.0,5.2
2021-04-01,Georgia,aggregate,4938598.0,59.2,5161002.0,61.8,222404.0,4.3
2021-04-01,Hawaii,aggregate,623733.0,55.4,676198.0,60.1,52465.0,7.8
2021-04-01,Idaho,aggregate,886294.0,60.8,922488.0,63.3,36194.0,3.9
2021-04-01,Illinois,aggregate,5888093.0,58.5,6312932.0,62.7,424839.0,6.7
2021-04-01,Indiana,aggregate,3193990.0,60.2,3337376.0,62.9,143386.0,4.3
2021-04-01,Iowa,aggregate,1599424.0,64.0,1672314.0,66.9,72890.0,4.4
2021-04-01,Jersey,new,4321358.0,58.5,4658977.0,63.1,337619.0,7.2
2021-04-01,Kansas,aggregate,1445967.0,64.2,1501186.0,66.7,55219.0,3.7
2021-04-01,Kentucky,aggregate,1919239.0,54.5,2011000.0,57.1,91761.0,4.6
2021-04-01,Louisiana,aggregate,1923806.0,53.9,2055526.0,57.6,131720.0,6.4
2021-04-01,Maine,aggregate,655203.0,57.6,690883.0,60.7,35680.0,5.2
2021-04-01,Maryland,aggregate,2977855.0,61.2,3164739.0,65.0,186884.0,5.9
2021-04-01,Massachusetts,aggregate,3506694.0,61.1,3727303.0,65.0,220609.0,5.9
2021-04-01,Michigan,aggregate,4451512.0,55.3,4743530.0,59.0,292018.0,6.2
2021-04-01,Minnesota,aggregate,2917546.0,65.0,3039079.0,67.7,121533.0,4.0
2021-04-01,Mississippi,aggregate,1181289.0,51.9,1258009.0,55.3,76720.0,6.1
2021-04-01,Missouri,aggregate,2893041.0,59.8,3035401.0,62.7,142360.0,4.7
2021-04-01,Montana,aggregate,525364.0,59.9,545635.0,62.2,20271.0,3.7
2021-04-01,Nebraska,aggregate,1010860.0,67.2,1040761.0,69.1,29901.0,2.9
2021-04-01,Nevada,aggregate,1388943.0,55.8,1503746.0,60.5,114803.0,7.6
2021-04-01,NewHampshire,aggregate,723785.0,63.2,753528.0,65.8,29743.0,3.9
2021-04-01,NewMexico,aggregate,864701.0,51.8,938614.0,56.2,73913.0,7.9
2021-04-01,NewYork,aggregate,8782579.0,54.7,9538941.0,59.4,756362.0,7.9
2021-04-01,NorthCarolina,aggregate,4613000.0,55.7,4873047.0,58.8,260047.0,5.3
2021-04-01,NorthDakota,aggregate,392931.0,66.1,407307.0,68.5,14376.0,3.5
2021-04-01,Ohio,aggregate,5386845.0,57.9,5724273.0,61.5,337428.0,5.9
2021-04-01,Oklahoma,aggregate,1773320.0,58.2,1860153.0,61.1,86833.0,4.7
2021-04-01,Oregon,aggregate,2018076.0,58.5,2146115.0,62.2,128039.0,6.0
2021-04-01,Pennsylvania,aggregate,6021219.0,57.5,6442816.0,61.6,421597.0,6.5
2021-04-01,RhodeIsland,aggregate,537636.0,59.9,573693.0,63.9,36057.0,6.3
2021-04-01,SouthCarolina,aggregate,2262412.0,55.3,2361317.0,57.7,98905.0,4.2
2021-04-01,SouthDakota,aggregate,455554.0,67.0,468566.0,68.9,13012.0,2.8
2021-04-01,Tennessee,aggregate,3141413.0,57.3,3308418.0,60.3,167005.0,5.0
2021-04-01,Texas,aggregate,13343142.0,59.6,14231323.0,63.5,888181.0,6.2
2021-04-01,Utah,aggregate,1626084.0,66.0,1676668.0,68.0,50584.0,3.0
2021-04-01,Vermont,aggregate,320415.0,59.6,334716.0,62.2,14301.0,4.3
2021-04-01,Virginia,aggregate,4117398.0,60.8,4305913.0,63.6,188515.0,4.4
2021-04-01,Washington,aggregate,3647634.0,59.4,3868295.0,63.0,220661.0,5.7
2021-04-01,WestVirginia,aggregate,728564.0,50.6,773044.0,53.7,44480.0,5.8
2021-04-01,Wisconsin,aggregate,2983552.0,63.5,3114780.0,66.3,131228.0,4.2
2021-04-01,Wyoming,aggregate,275581.0,60.9,290268.0,64.1,14687.0,5.1
2021-05-01,Alabama,aggregate,2162165.0,54.4,2241674.0,56.4,79509.0,3.5
2021-05-01,Alaska,aggregate,325722.0,59.8,349677.0,64.2,23955.0,6.9
2021-05-01,Arizona,aggregate,3333770.0,58.0,3529757.0,61.5,195987.0,5.6
2021-05-01,Arkansas,aggregate,1272632.0,54.1,1330716.0,56.6,58084.0,4.4
2021-05-01,California,aggregate,17415395.0,56.1,18929269.0,61.0,1513874.0,8.0
2021-05-01,Colorado,aggregate,2955065.0,64.0,3142526.0,68.0,187461.0,6.0
2021-05-01,Connecticut,aggregate,1679635.0,57.5,1806587.0,61.8,126952.0,7.0
2021-05-01,DC,aggregate,350487.0,64.2,377044.0,69.1,26557.0,7.0
2021-05-01,Delaware,aggregate,466634.0,58.0,495553.0,61.6,28919.0,5.8
2021-05-01,Florida,aggregate,9734594.0,55.0,10246177.0,57.9,511583.0,5.0
2021-05-01,Georgia,aggregate,4950500.0,59.2,5164496.0,61.8,213996.0,4.1
2021-05-01,Hawaii,aggregate,627555.0,55.8,673817.0,59.9,46262.0,6.9
2021-05-01,Idaho,aggregate,889382.0,60.8,924344.0,63.2,34962.0,3.8
2021-05-01,Illinois,aggregate,5911993.0,58.7,6326610.0,62.9,414617.0,6.6
2021-05-01,Indiana,aggregate,3197729.0,60.2,3337022.0,62.9,139293.0,4.2
2021-05-01,Iowa,aggregate,1604900.0,64.2,1677171.0,67.0,72271.0,4.3
2021-05-01,Jersey,new,4332103.0,58.6,4659268.0,63.1,327165.0,7.0
2021-05-01,Kansas,aggregate,1447668.0,64.3,1502238.0,66.7,54570.0,3.6
2021-05-01,Kentucky,aggregate,1922328.0,54.6,2014034.0,57.2,91706.0,4.6
2021-05-01,Louisiana,aggregate,1930087.0,54.1,2056587.0,57.7,126500.0,6.2
2021-05-01,Maine,aggregate,656303.0,57.6,691506.0,60.7,35203.0,5.1
2021-05-01,Maryland,aggregate,2986043.0,61.3,3166022.0,65.0,179979.0,5.7
2021-05-01,Massachusetts,aggregate,3520537.0,61.4,3729025.0,65.0,208488.0,5.6
2021-05-01,Michigan,aggregate,4457663.0,55.4,4749450.0,59.0,291787.0,6.1
2021-05-01,Minnesota,aggregate,2921513.0,65.0,3039255.0,67.7,117742.0,3.9
2021-05-01,Mississippi,aggregate,1183719.0,52.0,1258270.0,55.3,74551.0,5.9
2021-05-01,Missouri,aggregate,2897447.0,59.8,3034910.0,62.7,137463.0,4.5
2021-05-01,Montana,aggregate,526801.0,59.9,546565.0,62.2,19764.0,3.6
2021-05-01,Nebraska,aggregate,1012318.0,67.2,1041359.0,69.2,29041.0,2.8
2021-05-01,Nevada,aggregate,1394482.0,56.0,1503011.0,60.4,108529.0,7.2
2021-05-01,NewHampshire,aggregate,724474.0,63.2,753053.0,65.7,28579.0,3.8
2021-05-01,NewMexico,aggregate,869011.0,52.0,939915.0,56.3,70904.0,7.5
2021-05-01,NewYork,aggregate,8817808.0,54.9,9534069.0,59.4,716261.0,7.5
2021-05-01,NorthCarolina,aggregate,4623096.0,55.7,4875035.0,58.8,251939.0,5.2
2021-05-01,NorthDakota,aggregate,393938.0,66.3,407442.0,68.5,13504.0,3.3
2021-05-01,Ohio,aggregate,5400289.0,58.0,5726094.0,61.6,325805.0,5.7
2021-05-01,Oklahoma,aggregate,1777827.0,58.3,1861606.0,61.1,83779.0,4.5
2021-05-01,Oregon,aggregate,2024438.0,58.7,2145231.0,62.1,120793.0,5.6
2021-05-01,Pennsylvania,aggregate,6031446.0,57.6,6435852.0,61.5,404406.0,6.3
2021-05-01,RhodeIsland,aggregate,538809.0,60.0,573811.0,63.9,35002.0,6.1
2021-05-01,SouthCarolina,aggregate,2268037.0,55.3,2364927.0,57.7,96890.0,4.1
2021-05-01,SouthDakota,aggregate,456389.0,67.1,469225.0,68.9,12836.0,2.7
2021-05-01,Tennessee,aggregate,3150556.0,57.4,3311767.0,60.4,161211.0,4.9
2021-05-01,Texas,aggregate,13410833.0,59.8,14263383.0,63.6,852550.0,6.0
2021-05-01,Utah,aggregate,1631658.0,66.1,1680384.0,68.0,48726.0,2.9
2021-05-01,Vermont,aggregate,321840.0,59.8,335300.0,62.3,13460.0,4.0
2021-05-01,Virginia,aggregate,4131566.0,61.0,4312581.0,63.6,181015.0,4.2
2021-05-01,Washington,aggregate,3664114.0,59.7,3875959.0,63.1,211845.0,5.5
2021-05-01,WestVirginia,aggregate,730942.0,50.8,773935.0,53.8,42993.0,5.6
2021-05-01,Wisconsin,aggregate,2990082.0,63.6,3116518.0,66.3,126436.0,4.1
2021-05-01,Wyoming,aggregate,275789.0,60.9,289946.0,64.0,14157.0,4.9
2021-06-01,Alabama,aggregate,2162735.0,54.4,2240350.0,56.4,77615.0,3.5
2021-06-01,Alaska,aggregate,326643.0,59.9,350441.0,64.3,23798.0,6.8
2021-06-01,Arizona,aggregate,3345615.0,58.2,3531746.0,61.4,186131.0,5.3
2021-06-01,Arkansas,aggregate,1275272.0,54.2,1331085.0,56.6,55813.0,4.2
2021-06-01,California,aggregate,17522958.0,56.5,19019592.0,61.3,1496634.0,7.9
2021-06-01,Colorado,aggregate,2966342.0,64.1,3153158.0,68.2,186816.0,5.9
2021-06-01,Connecticut,aggregate,1701828.0,58.2,1828948.0,62.5,127120.0,7.0
2021-06-01,DC,aggregate,352524.0,64.6,379948.0,69.6,27424.0,7.2
2021-06-01,Delaware,aggregate,467162.0,58.0,495691.0,61.5,28529.0,5.8
2021-06-01,Florida,aggregate,9792396.0,55.3,10301105.0,58.2,508709.0,4.9
2021-06-01,Georgia,aggregate,4960584.0,59.3,5167861.0,61.8,207277.0,4.0
2021-06-01,Hawaii,aggregate,630903.0,56.1,673279.0,59.8,42376.0,6.3
2021-06-01,Idaho,aggregate,892299.0,60.9,926339.0,63.2,34040.0,3.7
2021-06-01,Illinois,aggregate,5933569.0,59.0,6341478.0,63.0,407909.0,6.4
2021-06-01,Indiana,aggregate,3199504.0,60.2,3335302.0,62.8,135798.0,4.1
2021-06-01,Iowa,aggregate,1610575.0,64.3,1681545.0,67.2,70970.0,4.2
2021-06-01,Jersey,new,4340531.0,58.7,4678631.0,63.3,338100.0,7.2
2021-06-01,Kansas,aggregate,1448887.0,64.3,1503086.0,66.7,54199.0,3.6
2021-06-01,Kentucky,aggregate,1924642.0,54.6,2016760.0,57.2,92118.0,4.6
2021-06-01,Louisiana,aggregate,1935495.0,54.3,2058493.0,57.7,122998.0,6.0
2021-06-01,Maine,aggregate,656980.0,57.6,692859.0,60.7,35879.0,5.2
2021-06-01,Maryland,aggregate,2993466.0,61.4,3172362.0,65.1,178896.0,5.6
2021-06-01,Massachusetts,aggregate,3532055.0,61.5,3737747.0,65.1,205692.0,5.5
2021-06-01,Michigan,aggregate,4466301.0,55.5,4759230.0,59.2,292929.0,6.2
2021-06-01,Minnesota,aggregate,2924713.0,65.1,3039926.0,67.7,115213.0,3.8
2021-06-01,Mississippi,aggregate,1186193.0,52.1,1258122.0,55.3,71929.0,5.7
2021-06-01,Missouri,aggregate,2902278.0,59.9,3034612.0,62.6,132334.0,4.4
2021-06-01,Montana,aggregate,527913.0,59.9,547286.0,62.1,19373.0,3.5
2021-06-01,Nebraska,aggregate,1013627.0,67.3,1041983.0,69.2,28356.0,2.7
2021-06-01,Nevada,aggregate,1399407.0,56.1,1503292.0,60.3,103885.0,6.9
2021-06-01,NewHampshire,aggregate,724848.0,63.2,752599.0,65.6,27751.0,3.7
2021-06-01,NewMexico,aggregate,873219.0,52.3,943483.0,56.5,70264.0,7.4
2021-06-01,NewYork,aggregate,8850909.0,55.2,9566515.0,59.7,715606.0,7.5
2021-06-01,NorthCarolina,aggregate,4659016.0,56.1,4907478.0,59.1,248462.0,5.1
2021-06-01,NorthDakota,aggregate,394859.0,66.4,407613.0,68.6,12754.0,3.1
2021-06-01,Ohio,aggregate,5412464.0,58.2,5725916.0,61.5,313452.0,5.5
2021-06-01,Oklahoma,aggregate,1781827.0,58.4,1862082.0,61.0,80255.0,4.3
2021-06-01,Oregon,aggregate,2029185.0,58.7,2145224.0,62.1,116039.0,5.4
2021-06-01,Pennsylvania,aggregate,6039530.0,57.7,6432281.0,61.4,392751.0,6.1
2021-06-01,RhodeIsland,aggregate,539790.0,60.1,575167.0,64.0,35377.0,6.2
2021-06-01,SouthCarolina,aggregate,2272304.0,55.4,2367930.0,57.7,95626.0,4.0
2021-06-01,SouthDakota,aggregate,457146.0,67.1,469843.0,69.0,12697.0,2.7
2021-06-01,Tennessee,aggregate,3161236.0,57.6,3316616.0,60.4,155380.0,4.7
2021-06-01,Texas,aggregate,13477275.0,60.0,14314739.0,63.7,837464.0,5.9
2021-06-01,Utah,aggregate,1636679.0,66.1,1684008.0,68.0,47329.0,2.8
2021-06-01,Vermont,aggregate,323073.0,60.0,335625.0,62.3,12552.0,3.7
2021-06-01,Virginia,aggregate,4144078.0,61.1,4317126.0,63.7,173048.0,4.0
2021-06-01,Washington,aggregate,3679307.0,59.9,3885998.0,63.3,206691.0,5.3
2021-06-01,WestVirginia,aggregate,732994.0,50.9,774473.0,53.8,41479.0,5.4
2021-06-01,Wisconsin,aggregate,2994860.0,63.7,3117123.0,66.3,122263.0,3.9
2021-06-01,Wyoming,aggregate,275910.0,60.9,289521.0,63.9,13611.0,4.7
2021-07-01,Alabama,aggregate,2164741.0,54.4,2239264.0,56.3,74523.0,3.3
2021-07-01,Alaska,aggregate,327756.0,60.1,350290.0,64.2,22534.0,6.4
2021-07-01,Arizona,aggregate,3356751.0,58.3,3530875.0,61.3,174124.0,4.9
2021-07-01,Arkansas,aggregate,1277856.0,54.3,1330304.0,56.5,52448.0,3.9
2021-07-01,California,aggregate,17613404.0,56.8,19020329.0,61.4,1406925.0,7.4
2021-07-01,Colorado,aggregate,2976855.0,64.3,3156159.0,68.2,179304.0,5.7
2021-07-01,Connecticut,aggregate,1723289.0,58.8,1845400.0,63.0,122111.0,6.6
2021-07-01,DC,aggregate,354634.0,65.0,381595.0,69.9,26961.0,7.1
2021-07-01,Delaware,aggregate,467445.0,57.9,494910.0,61.4,27465.0,5.5
2021-07-01,Florida,aggregate,9846420.0,55.5,10330651.0,58.2,484231.0,4.7
2021-07-01,Georgia,aggregate,4968675.0,59.3,5167079.0,61.7,198404.0,3.8
2021-07-01,Hawaii,aggregate,633399.0,56.3,669814.0,59.5,36415.0,5.4
2021-07-01,Idaho,aggregate,895123.0,60.9,928034.0,63.1,32911.0,3.5
2021-07-01,Illinois,aggregate,5953599.0,59.2,6344922.0,63.1,391323.0,6.2
2021-07-01,Indiana,aggregate,3200154.0,60.2,3330118.0,62.6,129964.0,3.9
2021-07-01,Iowa,aggregate,1615215.0,64.5,1683096.0,67.2,67881.0,4.0
2021-07-01,Jersey,new,4346918.0,58.8,4670544.0,63.2,323626.0,6.9
2021-07-01,Kansas,aggregate,1449707.0,64.3,1502199.0,66.6,52492.0,3.5
2021-07-01,Kentucky,aggregate,1927578.0,54.7,2019495.0,57.3,91917.0,4.6
2021-07-01,Louisiana,aggregate,1939841.0,54.4,2054730.0,57.6,114889.0,5.6
2021-07-01,Maine,aggregate,657423.0,57.6,692093.0,60.6,34670.0,5.0
2021-07-01,Maryland,aggregate,2999482.0,61.5,3167868.0,65.0,168386.0,5.3
2021-07-01,Massachusetts,aggregate,3541903.0,61.6,3736210.0,65.0,194307.0,5.2
2021-07-01,Michigan,aggregate,4479044.0,55.7,4764898.0,59.2,285854.0,6.0
2021-07-01,Minnesota,aggregate,2927594.0,65.1,3038752.0,67.6,111158.0,3.7
2021-07-01,Mississippi,aggregate,1188493.0,52.2,1257001.0,55.2,68508.0,5.5
2021-07-01,Missouri,aggregate,2906235.0,59.9,3031874.0,62.5,125639.0,4.1
2021-07-01,Montana,aggregate,529041.0,59.9,547752.0,62.1,18711.0,3.4
2021-07-01,Nebraska,aggregate,1014896.0,67.3,1042335.0,69.2,27439.0,2.6
2021-07-01,Nevada,aggregate,1403186.0,56.2,1501387.0,60.1,98201.0,6.5
2021-07-01,NewHampshire,aggregate,725166.0,63.2,751377.0,65.4,26211.0,3.5
2021-07-01,NewMexico,aggregate,877021.0,52.5,944394.0,56.5,67373.0,7.1
2021-07-01,NewYork,aggregate,8879202.0,55.4,9552734.0,59.6,673532.0,7.1
2021-07-01,NorthCarolina,aggregate,4694458.0,56.4,4935510.0,59.3,241052.0,4.9
2021-07-01,NorthDakota,aggregate,395676.0,66.5,407640.0,68.5,11964.0,2.9
2021-07-01,Ohio,aggregate,5423061.0,58.3,5721070.0,61.5,298009.0,5.2
2021-07-01,Oklahoma,aggregate,1785572.0,58.5,1860462.0,60.9,74890.0,4.0
2021-07-01,Oregon,aggregate,2032831.0,58.8,2140307.0,61.9,107476.0,5.0
2021-07-01,Pennsylvania,aggregate,6046786.0,57.7,6422712.0,61.3,375926.0,5.9
2021-07-01,RhodeIsland,aggregate,540852.0,60.2,574796.0,64.0,33944.0,5.9
2021-07-01,SouthCarolina,aggregate,2275589.0,55.4,2368589.0,57.6,93000.0,3.9
2021-07-01,SouthDakota,aggregate,457874.0,67.1,470180.0,68.9,12306.0,2.6
2021-07-01,Tennessee,aggregate,3171516.0,57.7,3318858.0,60.4,147342.0,4.4
2021-07-01,Texas,aggregate,13541338.0,60.2,14337563.0,63.7,796225.0,5.6
2021-07-01,Utah,aggregate,1641379.0,66.2,1686847.0,68.0,45468.0,2.7
2021-07-01,Vermont,aggregate,324027.0,60.1,335696.0,62.2,11669.0,3.5
2021-07-01,Virginia,aggregate,4155162.0,61.2,4317383.0,63.6,162221.0,3.8
2021-07-01,Washington,aggregate,3691251.0,60.0,3890794.0,63.3,199543.0,5.1
2021-07-01,WestVirginia,aggregate,734700.0,51.1,774082.0,53.8,39382.0,5.1
2021-07-01,Wisconsin,aggregate,2997672.0,63.8,3113972.0,66.2,116300.0,3.7
2021-07-01,Wyoming,aggregate,275923.0,60.8,288910.0,63.7,12987.0,4.5
2021-08-01,Alabama,aggregate,2168552.0,54.5,2239563.0,56.3,71011.0,3.2
2021-08-01,Alaska,aggregate,329124.0,60.3,350801.0,64.3,21677.0,6.2
2021-08-01,Arizona,aggregate,3367999.0,58.4,3529559.0,61.1,161560.0,4.6
2021-08-01,Arkansas,aggregate,1281141.0,54.4,1330476.0,56.4,49335.0,3.7
2021-08-01,California,aggregate,17710108.0,57.1,19047351.0,61.4,1337243.0,7.0
2021-08-01,Colorado,aggregate,2988338.0,64.5,3158093.0,68.2,169755.0,5.4
2021-08-01,Connecticut,aggregate,1745513.0,59.6,1863170.0,63.6,117657.0,6.3
2021-08-01,DC,aggregate,356630.0,65.3,383184.0,70.2,26554.0,6.9
2021-08-01,Delaware,aggregate,467823.0,57.9,494267.0,61.2,26444.0,5.4
2021-08-01,Florida,aggregate,9900033.0,55.7,10365005.0,58.3,464972.0,4.5
2021-08-01,Georgia,aggregate,4977693.0,59.4,5167120.0,61.6,189427.0,3.7
